Cliente_Inativo,Sexo,Aposentado,Casado,Dependentes,Meses_Contrato,Assinatura_Telefone,Assinatura_MultiTelefone,Assinatura_Internet,Assinatura_Seguro_online,Assinatura_Backup,Assinatura_Seguro_dispositivo,Assinatura_Suporte_tecnico,Assinatura_TV,Assinatura_Filmes,Tipo_Contrato,Fatura_Online,Forma_Pagamento,Valor_Mensal,Valor_Diario,Valor_Anual
0,1,0,1,1,20,0,0,0,1,1,1,1,1,1,1,1,2,64.4,2.146666666666667,1398.6
0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,2,1,0,19.4,0.6466666666666666,967.85
1,0,0,0,1,2,0,0,1,1,1,0,1,1,0,1,0,1,74.4,2.48,139.4
1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,70.45,2.3483333333333336,70.45
0,0,0,0,1,72,0,1,1,1,1,1,1,0,1,2,0,2,105.0,3.5,7589.8
0,1,0,0,0,70,0,1,2,2,2,2,2,2,2,2,1,2,25.15,0.8383333333333333,1790.15
0,0,0,1,1,2,0,0,2,2,2,2,2,2,2,1,1,0,19.3,0.6433333333333333,44.4
0,1,0,1,0,23,0,0,0,0,0,0,0,1,0,1,0,3,55.3,1.8433333333333333,1284.2
0,1,0,0,1,36,0,1,1,0,1,0,1,0,1,1,0,1,95.4,3.18,3474.2
1,1,1,0,1,59,0,1,1,0,1,0,1,0,1,1,0,3,93.85,3.128333333333333,5574.75
0,1,0,1,1,67,0,0,2,2,2,2,2,2,2,2,1,3,20.5,0.6833333333333333,1430.95
0,1,0,0,0,72,0,1,1,1,1,1,1,0,1,2,0,3,105.55,3.518333333333333,7542.25
1,0,0,1,1,37,0,1,1,0,0,1,1,0,1,1,0,3,101.9,3.396666666666667,3545.35
0,0,0,0,0,72,0,1,2,2,2,2,2,2,2,2,1,3,24.45,0.815,1709.1
0,1,0,0,1,72,0,0,2,2,2,2,2,2,2,2,1,2,19.7,0.6566666666666666,1421.9
1,1,0,1,1,3,0,1,1,0,1,0,1,1,0,1,0,1,74.4,2.48,229.55
1,0,1,0,1,54,0,1,1,0,0,0,1,0,1,0,0,2,101.5,3.3833333333333333,5373.1
1,1,0,0,1,60,0,1,1,0,0,1,1,0,0,1,0,1,95.75,3.191666666666667,5742.9
0,0,0,0,1,58,0,1,1,1,0,1,1,0,1,0,0,2,110.65,3.6883333333333335,6526.65
0,0,0,0,1,31,0,0,1,0,0,0,1,1,1,1,0,3,83.85,2.795,2674.15
0,0,0,1,1,3,0,1,0,0,1,0,1,0,0,1,0,1,60.25,2.0083333333333333,170.5
0,1,0,1,1,55,0,0,0,1,1,1,0,1,0,2,0,1,59.2,1.9733333333333334,3175.85
1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,44.4,1.48,44.4
0,1,0,0,1,49,0,0,1,0,0,0,1,0,0,1,0,2,85.3,2.8433333333333333,4297.95
1,1,0,1,0,8,1,2,0,0,1,0,1,1,0,1,1,0,25.5,0.85,215.2
0,0,1,1,1,39,0,1,1,0,1,1,1,0,1,1,0,1,99.75,3.325,4036.0
0,1,0,0,1,66,0,1,0,1,0,1,1,1,0,2,0,2,66.1,2.203333333333333,4428.45
0,0,0,0,0,15,0,0,2,2,2,2,2,2,2,0,1,0,20.55,0.685,295.95
0,0,0,0,1,51,0,1,1,0,1,1,1,0,1,0,0,1,98.85,3.295,4947.55
0,1,1,1,1,9,0,0,0,0,1,0,0,1,0,1,1,0,49.2,1.6400000000000001,447.9
1,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,20.9,0.6966666666666667,20.9
0,1,0,1,1,25,0,0,2,2,2,2,2,2,2,0,0,3,19.5,0.65,516.3
0,1,0,0,1,22,0,0,1,0,1,1,1,0,0,1,0,3,87.0,2.9,1850.65
0,1,0,1,1,15,0,1,0,0,1,0,1,1,0,1,0,1,49.0,1.6333333333333333,749.25
1,0,0,0,0,28,0,0,1,0,1,0,1,0,1,0,0,3,90.1,3.003333333333333,2598.95
0,1,0,1,1,3,0,0,1,0,1,0,1,0,1,1,1,0,90.7,3.0233333333333334,237.65
0,0,0,0,1,47,0,1,1,0,1,1,1,0,1,1,0,1,100.5,3.35,4707.1
0,0,0,1,1,67,0,1,0,1,1,1,0,0,1,2,0,0,85.25,2.841666666666667,5714.2
0,0,1,1,1,18,0,0,1,0,0,0,1,1,0,1,0,1,74.7,2.49,1294.6
0,1,0,0,1,62,0,0,0,0,0,1,0,1,0,2,0,2,60.15,2.005,3753.2
0,0,0,1,1,41,0,1,0,0,0,1,1,0,1,0,0,1,80.55,2.685,3263.9
0,0,0,1,1,44,0,1,0,0,1,0,1,1,0,1,0,0,50.15,1.6716666666666666,2139.1
0,0,0,1,1,53,0,0,1,0,0,1,0,1,1,0,0,2,94.45,3.1483333333333334,5042.75
0,1,0,0,1,48,0,0,2,2,2,2,2,2,2,2,0,0,20.05,0.6683333333333333,1036.0
0,0,1,0,1,54,0,1,1,1,0,1,0,0,1,0,0,3,115.6,3.853333333333333,6431.05
1,0,0,0,1,48,1,2,0,1,1,1,1,1,1,1,0,3,45.3,1.51,2145.0
0,1,0,1,1,24,0,1,1,0,0,0,1,0,1,1,0,3,99.65,3.3216666666666668,2404.85
0,1,0,1,1,33,0,0,1,0,0,0,0,1,0,2,1,3,80.6,2.6866666666666665,2651.1
0,1,0,0,1,66,0,1,0,1,0,0,0,0,1,2,1,1,85.25,2.841666666666667,5538.35
0,0,0,0,0,3,0,0,1,0,1,0,1,1,0,1,0,1,69.55,2.3183333333333334,200.2
0,0,0,1,1,13,1,2,0,0,1,1,0,1,0,2,1,0,35.4,1.18,450.4
0,1,0,0,0,63,0,1,0,1,0,1,1,0,1,2,1,2,83.5,2.783333333333333,5435.0
1,0,0,0,0,23,0,0,1,0,0,1,0,1,0,1,1,1,83.8,2.7933333333333334,1900.25
0,1,0,1,0,52,0,1,2,2,2,2,2,2,2,2,1,2,25.6,0.8533333333333334,1334.5
0,1,0,1,1,3,0,0,2,2,2,2,2,2,2,1,0,2,20.75,0.6916666666666667,67.1
0,1,0,1,1,10,0,0,0,0,1,0,1,1,1,1,0,3,56.75,1.8916666666666666,503.25
0,0,0,0,0,72,0,0,2,2,2,2,2,2,2,2,1,3,20.1,0.67,1460.85
0,1,0,1,1,29,0,0,1,0,1,1,0,0,1,1,0,2,98.8,3.2933333333333334,2807.1
0,0,1,0,1,62,0,1,1,1,1,1,1,0,1,0,0,1,104.85,3.4949999999999997,6312.9
1,1,0,0,1,41,0,1,0,0,1,1,1,0,1,0,0,1,73.0,2.433333333333333,3001.2
1,1,0,1,1,43,0,1,1,0,0,0,1,1,0,1,0,1,77.85,2.5949999999999998,3365.85
0,0,0,1,0,26,0,0,1,0,0,1,0,0,1,2,0,1,105.45,3.515,2715.3
0,0,0,0,1,19,0,0,1,0,1,1,1,0,1,1,0,1,96.8,3.2266666666666666,1743.05
0,0,0,0,0,72,0,1,2,2,2,2,2,2,2,2,1,2,24.25,0.8083333333333333,1784.5
0,0,1,1,1,45,0,1,1,0,1,1,1,0,1,0,0,3,102.15,3.4050000000000002,4735.35
0,1,0,1,1,32,0,0,0,0,1,0,1,0,1,0,0,3,64.85,2.1616666666666666,2010.95
0,1,0,1,1,41,0,1,2,2,2,2,2,2,2,1,0,3,25.25,0.8416666666666667,996.45
0,1,0,0,0,65,0,1,2,2,2,2,2,2,2,2,1,2,24.75,0.825,1715.1
1,1,0,0,1,55,0,1,1,1,0,0,1,0,0,1,0,1,96.75,3.225,5238.9
0,1,0,0,0,11,0,0,2,2,2,2,2,2,2,2,1,0,19.65,0.6549999999999999,225.75
0,0,0,1,1,49,0,0,0,0,1,1,0,0,1,2,0,3,74.45,2.481666666666667,3721.9
0,1,0,0,1,61,0,1,1,1,1,1,0,0,0,1,1,3,99.4,3.3133333333333335,5943.65
0,1,0,0,0,25,0,0,2,2,2,2,2,2,2,1,0,0,19.15,0.6383333333333333,477.6
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,69.5,2.316666666666667,69.5
0,0,0,1,0,23,0,0,0,0,1,0,0,1,0,0,0,1,49.45,1.6483333333333334,1119.35
0,1,0,1,1,21,0,1,1,0,1,0,1,1,0,1,0,1,73.7,2.4566666666666666,1558.7
1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,79.7,2.6566666666666667,79.7
1,1,1,0,1,5,0,1,1,0,1,1,1,1,0,1,0,3,79.9,2.6633333333333336,343.95
0,1,0,0,1,24,0,0,0,1,1,0,0,0,1,0,1,3,74.4,2.48,1712.9
1,0,1,1,1,27,0,1,1,0,1,1,1,1,1,1,1,2,88.3,2.9433333333333334,2467.75
0,0,0,0,1,70,0,0,2,2,2,2,2,2,2,2,1,3,19.8,0.66,1397.65
1,0,1,1,1,5,0,0,1,0,1,1,1,1,0,1,0,2,75.55,2.518333333333333,349.65
0,1,0,0,0,46,0,0,2,2,2,2,2,2,2,2,0,0,20.2,0.6733333333333333,917.45
0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,1,0,1,71.65,2.3883333333333336,135.75
0,0,0,0,0,57,0,0,2,2,2,2,2,2,2,2,0,3,20.1,0.67,1087.7
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,71.1,2.3699999999999997,71.1
0,0,1,0,1,60,0,1,1,0,1,1,1,0,1,0,0,2,100.5,3.35,6029.0
0,1,0,0,0,37,0,1,0,1,1,1,0,1,0,2,0,2,62.8,2.0933333333333333,2278.75
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,70.45,2.3483333333333336,70.45
0,1,0,0,0,28,0,0,1,0,0,1,1,0,1,0,1,3,100.35,3.3449999999999998,2799.0
0,0,1,1,1,24,0,0,2,2,2,2,2,2,2,1,0,0,20.3,0.6766666666666666,459.95
0,0,0,1,1,62,0,1,1,1,0,1,1,1,0,0,0,1,92.05,3.0683333333333334,5755.8
1,0,0,1,0,18,0,0,2,2,2,2,2,2,2,0,1,3,20.15,0.6716666666666666,390.85
1,0,0,1,1,5,0,0,0,1,1,0,0,1,0,1,1,1,54.2,1.8066666666666669,308.25
0,0,0,0,0,20,0,0,2,2,2,2,2,2,2,1,1,0,20.35,0.6783333333333333,442.6
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,70.75,2.3583333333333334,70.75
1,1,0,1,1,35,0,0,1,0,0,1,1,0,1,0,0,3,102.35,3.4116666666666666,3626.1
0,0,1,1,1,52,1,2,0,0,0,1,0,0,0,1,0,1,50.5,1.6833333333333333,2566.3
1,0,0,0,1,30,0,1,1,0,1,0,1,1,1,1,0,1,85.0,2.8333333333333335,2624.25
0,1,0,0,1,72,1,2,0,1,0,1,1,1,0,2,1,3,42.1,1.4033333333333333,2962.0
1,1,1,1,1,15,0,1,1,0,1,0,1,1,0,1,1,1,75.65,2.521666666666667,1146.65
0,1,0,1,0,70,0,1,1,1,0,1,0,0,1,2,0,1,114.6,3.82,7882.5
0,1,0,1,0,66,0,1,0,1,0,0,0,1,0,2,1,3,65.7,2.19,4378.9
0,1,1,0,1,55,0,1,1,0,1,0,1,1,0,1,0,1,74.0,2.466666666666667,4052.4
1,0,1,0,1,55,0,1,1,0,0,1,1,1,0,1,0,1,85.45,2.8483333333333336,4874.7
0,1,1,0,1,57,0,1,0,0,0,1,1,0,0,0,0,2,71.1,2.3699999999999997,4140.1
0,0,0,0,1,72,0,1,1,1,0,1,1,0,1,2,0,1,109.55,3.6516666666666664,8165.1
0,0,0,0,1,28,0,0,2,2,2,2,2,2,2,1,1,0,20.5,0.6833333333333333,563.05
0,1,0,0,1,54,0,0,0,1,0,0,1,0,1,2,0,3,74.55,2.485,4191.45
0,1,1,0,0,24,0,1,1,1,1,0,1,1,0,1,0,1,79.85,2.6616666666666666,1857.75
0,0,0,0,1,2,0,0,0,1,1,0,1,1,1,1,0,0,62.15,2.0716666666666668,113.1
0,1,0,1,0,12,0,0,2,2,2,2,2,2,2,1,1,2,21.05,0.7016666666666667,235.8
0,1,1,1,1,51,0,1,1,0,0,0,1,1,0,0,0,3,79.6,2.6533333333333333,3974.7
0,1,0,1,1,13,0,0,0,0,0,0,0,0,1,1,1,0,73.35,2.445,931.55
0,1,0,1,1,58,0,0,0,0,0,1,0,0,0,2,1,3,70.1,2.3366666666666664,4048.95
0,0,0,0,0,18,0,0,0,0,1,1,0,1,0,0,0,2,54.4,1.8133333333333332,957.1
0,0,0,0,1,29,0,0,2,2,2,2,2,2,2,2,0,0,19.55,0.6516666666666667,521.8
0,0,0,0,0,72,0,1,0,1,0,0,0,0,0,2,1,0,74.55,2.485,5430.65
0,1,0,0,0,71,0,1,2,2,2,2,2,2,2,2,1,2,23.9,0.7966666666666666,1626.4
0,0,0,1,1,70,1,2,0,1,0,1,0,1,0,2,0,3,44.6,1.4866666666666668,3058.15
1,1,0,1,1,9,0,1,1,0,1,0,1,0,1,1,0,1,95.5,3.183333333333333,829.1
0,0,0,0,0,20,0,1,1,0,1,1,0,1,1,1,0,3,95.5,3.183333333333333,1916.2
1,1,0,1,1,69,0,1,0,1,0,1,0,1,1,0,0,2,78.6,2.6199999999999997,5356.45
0,1,0,1,1,63,0,1,1,1,0,1,0,0,0,0,1,2,104.5,3.4833333333333334,6590.8
0,0,0,1,1,7,0,0,0,1,0,1,1,1,0,1,1,1,61.4,2.0466666666666664,438.9
0,0,0,0,0,69,1,2,0,1,1,1,1,1,1,2,0,2,43.95,1.465,2960.1
1,1,0,0,0,5,0,1,2,2,2,2,2,2,2,1,0,3,25.9,0.8633333333333333,135.0
0,0,0,1,1,9,0,0,1,0,0,1,1,1,0,1,1,1,80.55,2.685,653.9
0,0,0,0,0,46,0,1,1,1,1,1,0,1,1,2,1,0,99.65,3.3216666666666668,4630.2
0,1,1,0,1,60,0,0,1,0,0,1,1,0,1,0,0,1,97.95,3.265,5867.0
1,1,1,0,1,27,0,1,1,0,0,1,1,1,1,1,0,1,95.55,3.185,2510.2
0,0,0,0,1,16,0,1,1,1,0,1,1,1,0,1,1,1,90.7,3.0233333333333334,1374.9
1,0,0,0,0,22,0,0,1,0,0,0,1,1,1,1,1,1,83.3,2.7766666666666664,1845.9
0,0,0,0,0,41,0,1,1,1,0,1,1,1,1,0,0,3,101.6,3.3866666666666663,3930.55
0,0,1,1,1,4,0,0,1,0,0,0,1,1,0,1,1,1,72.75,2.425,317.75
0,0,0,1,1,24,0,1,1,0,1,1,1,0,0,1,0,2,88.95,2.9650000000000003,2072.75
0,0,0,1,1,38,0,0,2,2,2,2,2,2,2,2,1,0,20.3,0.6766666666666666,743.05
0,0,0,1,1,25,0,1,0,1,0,1,0,0,0,1,0,3,78.35,2.6116666666666664,1837.9
0,1,0,0,1,40,0,0,1,0,0,1,1,1,0,1,0,1,80.0,2.6666666666666665,3168.75
1,0,0,1,1,8,0,0,0,1,1,0,1,1,0,1,0,1,49.85,1.6616666666666666,365.55
0,1,0,0,0,13,0,0,2,2,2,2,2,2,2,1,0,0,19.85,0.6616666666666667,252.0
0,1,0,0,0,64,0,1,1,1,0,1,1,1,0,1,0,1,91.8,3.06,5960.5
1,0,0,0,0,62,0,0,1,0,0,1,1,0,1,1,0,1,100.15,3.3383333333333334,6283.3
0,0,0,0,1,20,0,0,1,0,1,0,1,1,0,1,0,3,69.8,2.3266666666666667,1540.35
1,1,0,0,1,14,1,2,0,0,1,0,1,0,1,1,1,1,46.35,1.5450000000000002,667.7
0,0,0,1,1,57,0,0,0,0,0,1,0,0,0,2,1,0,69.75,2.325,3894.4
0,1,0,1,0,12,0,0,0,1,1,0,1,0,1,1,0,0,69.85,2.328333333333333,837.5
0,0,0,0,0,59,0,1,2,2,2,2,2,2,2,2,1,0,25.45,0.8483333333333333,1534.05
0,0,0,0,0,59,0,0,0,0,0,0,0,0,1,2,0,2,75.95,2.5316666666666667,4542.35
1,1,0,1,0,53,0,0,2,2,2,2,2,2,2,2,1,3,19.75,0.6583333333333333,1052.35
0,1,0,0,0,45,0,1,0,0,0,1,1,0,1,0,1,2,78.75,2.625,3600.65
0,1,0,0,1,50,0,0,2,2,2,2,2,2,2,2,1,1,19.8,0.66,1013.2
1,1,0,0,1,20,0,0,1,0,1,0,1,0,1,1,0,0,89.0,2.966666666666667,1820.45
1,0,1,1,1,1,1,2,0,0,1,0,1,1,0,1,1,1,25.25,0.8416666666666667,25.25
0,0,0,0,0,70,0,0,2,2,2,2,2,2,2,2,0,0,19.2,0.64,1401.4
1,1,1,0,1,1,1,2,0,0,1,0,1,1,0,1,1,1,25.05,0.8350000000000001,25.05
1,0,0,0,1,64,1,2,0,1,1,1,0,1,1,2,1,1,47.85,1.595,3147.5
1,1,0,1,0,49,0,1,1,0,1,0,1,1,0,1,1,2,75.2,2.506666666666667,3678.3
1,1,0,1,0,28,0,0,1,1,1,0,1,1,0,1,0,3,74.9,2.496666666666667,2068.55
0,1,0,0,1,72,0,1,1,1,1,1,0,0,1,2,0,2,111.9,3.73,8071.05
0,0,0,1,1,13,0,0,1,0,1,0,1,0,0,1,0,0,81.9,2.73,1028.9
0,1,0,0,0,4,0,0,2,2,2,2,2,2,2,1,1,0,18.85,0.6283333333333334,84.2
0,0,0,1,1,53,0,0,2,2,2,2,2,2,2,2,1,0,18.7,0.6233333333333333,1005.7
0,0,0,0,1,63,0,1,1,0,0,0,1,1,0,1,0,3,81.55,2.7183333333333333,5029.05
0,0,0,1,1,10,1,2,0,0,1,0,0,1,0,2,0,0,29.6,0.9866666666666667,299.05
0,1,0,0,1,56,0,0,2,2,2,2,2,2,2,0,1,2,19.95,0.6649999999999999,1126.75
1,1,0,1,1,10,0,0,0,0,1,0,1,1,0,1,0,1,45.55,1.5183333333333333,402.6
0,1,0,1,1,65,0,1,1,1,1,0,0,1,1,0,1,1,93.55,3.118333333333333,6069.25
0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,3,48.45,1.615,48.45
1,0,1,1,1,21,1,2,0,1,1,0,1,0,0,1,0,1,41.9,1.3966666666666667,840.1
0,0,0,0,0,29,0,0,2,2,2,2,2,2,2,2,1,0,20.2,0.6733333333333333,558.8
0,0,0,0,1,72,0,1,2,2,2,2,2,2,2,2,0,2,24.15,0.8049999999999999,1776.45
1,1,0,0,0,22,0,0,0,1,1,1,0,0,0,0,0,3,67.5,2.25,1544.05
1,0,0,1,1,23,0,1,1,1,1,0,1,0,0,1,0,3,90.05,3.0016666666666665,2169.8
0,1,0,0,1,40,0,1,0,0,0,0,0,0,0,0,1,2,70.75,2.3583333333333334,2921.75
1,1,0,1,1,2,0,1,1,0,1,0,1,1,0,1,0,1,76.5,2.55,162.45
1,1,0,0,0,13,0,0,1,1,1,0,1,1,1,1,1,1,84.05,2.8016666666666667,1095.3
1,0,0,1,1,16,0,1,1,0,0,1,1,1,1,1,0,2,95.6,3.1866666666666665,1555.65
1,0,0,1,1,67,0,1,1,1,0,1,1,0,0,1,0,2,102.95,3.4316666666666666,6886.25
0,1,0,0,0,72,0,0,2,2,2,2,2,2,2,2,1,3,21.0,0.7,1493.75
0,1,0,1,1,3,0,0,1,1,1,0,0,1,0,1,0,0,82.3,2.743333333333333,214.4
1,0,1,0,1,47,0,1,1,1,1,0,1,1,0,1,1,1,80.35,2.6783333333333332,3825.85
0,1,1,1,1,4,0,0,1,0,1,0,1,1,0,1,0,1,70.65,2.355,293.85
0,0,1,1,1,18,0,0,1,0,0,0,1,1,0,1,0,1,73.55,2.4516666666666667,1359.45
1,1,0,0,0,21,0,1,1,0,0,1,1,0,1,1,1,1,104.4,3.48,2157.95
0,0,0,0,0,62,0,0,0,1,1,1,0,0,0,0,0,3,70.75,2.3583333333333334,4263.45
1,1,0,1,1,7,0,1,1,0,1,1,1,0,1,1,0,3,98.05,3.268333333333333,713.0
0,1,0,1,1,29,0,0,0,0,1,1,1,1,0,1,1,3,48.95,1.6316666666666668,1323.7
0,0,0,0,1,48,0,1,0,1,1,0,0,1,0,0,0,3,60.6,2.02,2985.25
0,1,0,0,0,53,0,1,0,0,1,1,0,0,1,0,0,0,78.75,2.625,3942.45
0,0,0,0,0,6,0,0,2,2,2,2,2,2,2,0,1,2,19.0,0.6333333333333333,105.5
0,1,0,0,1,22,0,0,0,1,1,0,0,1,0,0,0,2,56.25,1.875,1292.2
1,0,1,1,1,1,1,2,0,0,1,0,1,1,0,1,0,0,25.8,0.86,25.8
0,1,0,0,1,72,0,1,1,0,0,0,1,0,1,2,0,1,99.4,3.3133333333333335,7285.7
0,1,1,0,1,34,0,0,1,0,1,1,1,0,0,1,0,2,85.2,2.8400000000000003,2874.45
0,0,0,0,1,48,0,1,0,0,1,1,0,1,1,0,0,0,69.55,2.3183333333333334,3435.6
0,0,0,0,1,21,1,2,0,1,1,0,1,1,0,1,1,1,28.5,0.95,629.35
0,1,0,1,1,71,0,1,1,1,1,0,0,1,1,0,1,2,97.65,3.2550000000000003,6687.85
0,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,0,0,20.25,0.675,20.25
0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,20.45,0.6816666666666666,20.45
0,1,1,0,1,32,0,1,1,0,0,1,1,1,1,1,0,1,93.5,3.1166666666666667,2970.8
0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,54.65,1.8216666666666665,54.65
0,1,0,1,1,63,0,1,0,1,1,1,0,1,1,2,0,3,71.9,2.396666666666667,4479.2
0,0,0,0,0,72,0,1,1,1,0,1,0,0,1,2,0,2,116.4,3.8800000000000003,8543.25
0,0,0,1,1,53,0,1,1,0,0,1,1,0,1,2,1,1,105.55,3.518333333333333,5682.25
1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,69.25,2.308333333333333,69.25
0,1,0,0,0,50,0,0,0,1,1,0,0,0,1,0,1,1,75.5,2.5166666666666666,4025.6
1,1,0,0,1,15,0,1,1,0,1,1,1,0,1,1,0,1,101.1,3.3699999999999997,1504.05
0,0,0,0,1,21,0,0,1,0,1,0,0,0,0,1,0,1,86.05,2.868333333333333,1818.9
1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,95.0,3.1666666666666665,95.0
1,0,1,1,1,2,0,0,1,0,1,0,1,1,0,1,1,1,70.75,2.3583333333333334,154.85
1,1,0,0,0,65,0,1,0,1,0,1,1,1,1,0,1,2,72.45,2.415,4653.85
0,0,0,0,0,52,0,0,1,0,0,1,0,1,0,1,1,3,85.8,2.86,4433.3
1,1,0,1,1,13,0,0,1,0,1,1,1,0,0,1,0,1,83.2,2.7733333333333334,1060.6
0,1,0,1,1,4,0,0,2,2,2,2,2,2,2,1,0,0,19.65,0.6549999999999999,67.55
1,0,1,1,1,46,0,1,1,1,0,1,1,0,1,0,0,1,110.0,3.6666666666666665,4874.8
1,0,0,0,1,53,0,0,1,0,1,1,1,0,1,0,0,3,94.85,3.1616666666666666,5000.2
0,0,0,1,1,40,0,1,1,0,1,1,0,0,1,0,0,2,105.95,3.5316666666666667,4335.2
0,1,0,1,0,23,0,0,0,0,0,0,0,1,0,1,1,1,54.15,1.805,1312.45
1,1,0,1,1,4,0,1,1,0,1,0,1,1,1,1,0,1,85.65,2.855,338.9
0,0,0,0,1,57,1,2,0,1,0,1,1,0,1,1,0,3,58.75,1.9583333333333333,3437.45
0,0,0,0,0,49,0,1,1,0,1,0,1,0,1,1,0,3,95.4,3.18,4613.95
0,1,0,1,1,9,0,0,0,1,1,1,0,1,1,1,0,3,68.25,2.275,576.95
1,1,0,1,0,4,0,1,1,0,0,0,1,0,1,1,0,1,101.7,3.39,364.55
0,0,0,0,1,61,0,0,2,2,2,2,2,2,2,2,1,2,20.25,0.675,1278.8
0,0,1,1,1,70,0,1,0,0,0,1,0,0,0,2,0,3,75.5,2.5166666666666666,5212.65
0,1,0,0,1,13,0,1,0,1,1,0,1,1,1,1,0,1,65.85,2.195,902.25
0,0,0,1,1,34,0,1,0,0,1,0,0,0,0,1,1,0,65.0,2.1666666666666665,2157.5
1,0,1,1,1,9,0,1,1,0,1,0,1,1,0,1,0,1,74.55,2.485,622.9
0,1,1,1,1,57,0,1,1,1,1,0,0,1,1,2,1,1,93.75,3.125,5625.55
1,0,0,1,1,12,0,1,0,1,1,1,0,1,0,1,0,0,61.65,2.055,713.75
0,0,0,1,1,7,0,0,1,0,1,1,0,0,1,1,0,1,100.4,3.3466666666666667,715.0
1,0,1,1,1,4,0,1,1,0,1,0,1,1,0,1,0,1,74.9,2.496666666666667,321.75
1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,74.45,2.481666666666667,74.45
0,1,0,1,1,44,0,1,0,0,0,1,0,0,1,0,0,3,85.25,2.841666666666667,3704.15
0,0,1,1,1,45,1,2,0,0,1,0,1,1,1,0,1,1,34.2,1.1400000000000001,1596.6
0,0,0,1,1,36,0,1,0,1,1,1,0,0,1,0,0,2,89.65,2.9883333333333337,3348.1
1,0,1,1,1,55,0,1,1,0,1,1,1,0,1,0,0,1,100.0,3.3333333333333335,5509.3
0,1,0,1,1,69,0,1,1,0,0,1,0,0,0,2,0,2,97.65,3.2550000000000003,6743.55
1,1,0,0,1,9,0,0,1,0,0,1,1,1,0,1,0,1,79.9,2.6633333333333336,741.7
0,1,0,0,0,71,0,1,0,1,0,1,0,0,1,2,1,2,90.3,3.01,6287.3
0,1,0,1,1,30,0,1,1,1,0,0,1,1,1,1,0,2,94.3,3.143333333333333,2679.7
0,0,0,0,0,52,0,0,2,2,2,2,2,2,2,0,0,1,20.4,0.6799999999999999,1090.65
0,0,0,0,0,52,0,1,2,2,2,2,2,2,2,2,0,3,25.05,0.8350000000000001,1270.25
1,1,0,1,1,24,0,1,0,1,1,0,1,1,0,1,0,3,55.65,1.855,1400.55
0,1,0,1,0,3,0,0,0,0,1,0,0,0,1,1,1,0,70.7,2.356666666666667,225.65
0,0,0,0,0,72,1,2,0,1,1,1,1,0,1,2,0,2,53.8,1.7933333333333332,3952.45
0,1,0,0,1,72,0,1,1,1,0,1,1,1,1,2,0,1,99.15,3.305,7422.1
1,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,1,0,50.05,1.6683333333333332,179.35
1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,82.3,2.743333333333333,82.3
0,0,0,0,0,51,0,0,0,1,0,0,0,1,1,0,0,2,69.75,2.325,3562.5
0,0,0,0,0,51,1,2,0,0,1,1,0,0,1,0,0,1,56.15,1.8716666666666666,2898.95
0,1,0,1,1,72,0,1,0,1,0,1,0,0,1,2,1,3,86.65,2.8883333333333336,6224.8
0,0,0,0,0,64,0,1,1,1,1,0,0,1,0,1,0,3,86.8,2.893333333333333,5327.25
1,1,0,1,1,2,1,2,0,0,1,0,1,1,0,1,0,1,25.05,0.8350000000000001,56.35
1,1,0,0,1,70,0,0,1,1,0,1,0,0,1,0,0,3,109.5,3.65,7534.65
0,0,1,0,1,13,1,2,0,0,1,0,1,0,1,1,1,1,45.3,1.51,528.45
0,1,0,1,1,52,0,0,1,1,1,1,1,0,0,0,1,1,91.25,3.0416666666666665,4738.3
0,1,0,1,1,7,0,0,2,2,2,2,2,2,2,1,1,0,20.75,0.6916666666666667,141.1
0,1,0,0,0,4,0,0,2,2,2,2,2,2,2,2,1,0,19.9,0.6633333333333333,76.65
1,1,0,1,1,2,0,0,1,0,1,1,1,0,1,1,0,1,95.85,3.195,197.7
0,1,0,1,1,46,1,2,0,0,1,1,0,1,0,0,1,2,33.7,1.1233333333333335,1537.85
0,1,0,0,0,54,0,1,0,0,1,1,1,1,1,2,1,2,63.35,2.111666666666667,3409.1
1,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,1,19.3,0.6433333333333333,19.3
0,0,0,0,0,72,1,2,0,1,0,1,0,0,1,2,1,3,65.7,2.19,4575.35
